timestamp,department,electricity_kWh,water_liters,electricity_cost,water_cost,total_cost
2023-12-08 01:00:00,Admin,22.28,216.98,222.81,4.34,227.15
2023-12-08 01:00:00,IT,57.08,127.54,570.81,2.55,573.37
2023-12-08 01:00:00,HR,29.38,101.13,293.84,2.02,295.86
2023-12-08 01:00:00,R&D,97.06,286.67,970.62,5.73,976.35
2023-12-08 02:00:00,Production,143.46,468.04,1434.64,9.36,1444.01
2023-12-08 02:00:00,Admin,46.92,250.1,469.2,5,474.2
2023-12-08 02:00:00,IT,62.6,152.17,626.05,3.04,629.09
2023-12-08 02:00:00,HR,32.72,96.63,327.25,1.93,329.18
2023-12-08 02:00:00,R&D,88.28,273.54,882.82,5.47,888.29
2023-12-08 03:00:00,Production,97.58,507.15,975.81,10.14,985.96
2023-12-08 03:00:00,Admin,46.73,164.68,467.29,3.29,470.58
2023-12-08 03:00:00,IT,32.51,150.24,325.12,3,328.12
2023-12-08 03:00:00,HR,23.3,114.3,232.98,2.29,235.27
2023-12-08 03:00:00,R&D,106.61,263.3,1066.11,5.27,1071.38
2023-12-08 04:00:00,Production,98.86,471.3,988.64,9.43,998.07
2023-12-08 04:00:00,Admin,49.14,203.09,491.38,4.06,495.44
2023-12-08 04:00:00,IT,47.05,137.78,470.5,2.76,473.25
2023-12-08 04:00:00,HR,33.7,118.23,336.97,2.36,339.33
2023-12-08 04:00:00,R&D,57.83,254.12,578.27,5.08,583.36
2023-12-08 05:00:00,Production,152.29,524.48,1522.9,10.49,1533.39
2023-12-08 05:00:00,Admin,31.11,224.06,311.08,4.48,315.56
2023-12-08 05:00:00,IT,64.42,138.58,644.2,2.77,646.97
2023-12-08 05:00:00,HR,33.47,72.44,334.69,1.45,336.14
2023-12-08 05:00:00,R&D,92.92,244.37,929.16,4.89,934.05
2023-12-08 06:00:00,Production,106.63,458.42,1066.33,9.17,1075.5
2023-12-08 06:00:00,Admin,40.85,198.32,408.48,3.97,412.45
2023-12-08 06:00:00,IT,71.93,132.05,719.34,2.64,721.98
2023-12-08 06:00:00,HR,43.56,88.8,435.59,1.78,437.37
2023-12-08 06:00:00,R&D,45.77,281.91,457.71,5.64,463.35
2023-12-08 07:00:00,Production,127.04,473.3,1270.4,9.47,1279.87
2023-12-08 07:00:00,Admin,49.02,146.85,490.16,2.94,493.1
2023-12-08 07:00:00,IT,58.66,157,586.58,3.14,589.72
2023-12-08 07:00:00,HR,41.03,88.56,410.29,1.77,412.06
2023-12-08 07:00:00,R&D,56.11,241.58,561.12,4.83,565.95
2023-12-08 08:00:00,Production,138.17,480.79,1381.68,9.62,1391.29
2023-12-08 08:00:00,Admin,41.92,196.83,419.21,3.94,423.15
2023-12-08 08:00:00,IT,69.66,191.46,696.6,3.83,700.43
2023-12-08 08:00:00,HR,43.68,91.78,436.78,1.84,438.61
2023-12-08 08:00:00,R&D,92.01,265.29,920.08,5.31,925.38
2023-12-08 09:00:00,Production,90.65,488.59,906.51,9.77,916.29
2023-12-08 09:00:00,Admin,47.61,185.67,476.13,3.71,479.85
2023-12-08 09:00:00,IT,65.12,163.11,651.17,3.26,654.44
2023-12-08 09:00:00,HR,35.88,104.94,358.79,2.1,360.89
2023-12-08 09:00:00,R&D,57.46,266.89,574.62,5.34,579.95
2023-12-08 10:00:00,Production,80.22,456.29,802.24,9.13,811.36
2023-12-08 10:00:00,Admin,42.77,262.23,427.71,5.24,432.95
2023-12-08 10:00:00,IT,51.23,159.22,512.35,3.18,515.53
2023-12-08 10:00:00,HR,34.15,101.3,341.53,2.03,343.56
2023-12-08 10:00:00,R&D,55.11,174.77,551.15,3.5,554.64
2023-12-08 11:00:00,Production,104.62,491.13,1046.24,9.82,1056.06
2023-12-08 11:00:00,Admin,42.07,220.3,420.71,4.41,425.11
2023-12-08 11:00:00,IT,59.48,139.24,594.77,2.78,597.55
2023-12-08 11:00:00,HR,45.29,113.84,452.9,2.28,455.17
2023-12-08 11:00:00,R&D,95.91,243.59,959.06,4.87,963.93
2023-12-08 12:00:00,Production,104.18,410.09,1041.85,8.2,1050.05
2023-12-08 12:00:00,Admin,43.9,212.33,439.04,4.25,443.28
2023-12-08 12:00:00,IT,38.19,131.23,381.85,2.62,384.48
2023-12-08 12:00:00,HR,44.18,125.09,441.79,2.5,444.29
2023-12-08 12:00:00,R&D,116.88,254.66,1168.83,5.09,1173.92
2023-12-08 13:00:00,Production,120.47,593.27,1204.72,11.87,1216.58
2023-12-08 13:00:00,Admin,57.23,217.45,572.34,4.35,576.69
2023-12-08 13:00:00,IT,53.72,144.11,537.22,2.88,540.1
2023-12-08 13:00:00,HR,29.52,92.12,295.17,1.84,297.01
2023-12-08 13:00:00,R&D,100.67,253.51,1006.71,5.07,1011.78
2023-12-08 14:00:00,Production,166.35,570.96,1663.49,11.42,1674.91
2023-12-08 14:00:00,Admin,57.97,174.89,579.74,3.5,583.23
2023-12-08 14:00:00,IT,60.2,166.03,602.02,3.32,605.34
2023-12-08 14:00:00,HR,37.24,115.41,372.38,2.31,374.68
2023-12-08 14:00:00,R&D,79.62,258.23,796.18,5.16,801.35
2023-12-08 15:00:00,Production,132.27,598.5,1322.68,11.97,1334.65
2023-12-08 15:00:00,Admin,51.14,187.27,511.36,3.75,515.11
2023-12-08 15:00:00,IT,45.43,143.22,454.32,2.86,457.19
2023-12-08 15:00:00,HR,32.4,91.46,324.02,1.83,325.85
2023-12-08 15:00:00,R&D,81.93,278.86,819.26,5.58,824.84
2023-12-08 16:00:00,Production,123.04,578.09,1230.38,11.56,1241.95
2023-12-08 16:00:00,Admin,63.89,182,638.87,3.64,642.51
2023-12-08 16:00:00,IT,76.56,152.23,765.58,3.04,768.62
2023-12-08 16:00:00,HR,42.58,105.77,425.76,2.12,427.87
2023-12-08 16:00:00,R&D,91.88,249.98,918.83,5,923.83
2023-12-08 17:00:00,Production,107.05,445.46,1070.47,8.91,1079.38
2023-12-08 17:00:00,Admin,48.12,245.86,481.17,4.92,486.09
2023-12-08 17:00:00,IT,61.77,143.56,617.65,2.87,620.52
2023-12-08 17:00:00,HR,46.6,83.02,465.98,1.66,467.64
2023-12-08 17:00:00,R&D,82.31,255.47,823.12,5.11,828.23
2023-12-08 18:00:00,Production,117.49,491.29,1174.91,9.83,1184.73
2023-12-08 18:00:00,Admin,59.34,199.76,593.37,4,597.37
2023-12-08 18:00:00,IT,71.86,116.86,718.64,2.34,720.98
2023-12-08 18:00:00,HR,28.1,112.21,281.05,2.24,283.29
2023-12-08 18:00:00,R&D,63.34,247.54,633.45,4.95,638.4
2023-12-08 19:00:00,Production,133.57,419.25,1335.7,8.39,1344.08
2023-12-08 19:00:00,Admin,46,211.94,460.03,4.24,464.26
2023-12-08 19:00:00,IT,61.43,144.02,614.3,2.88,617.18
2023-12-08 19:00:00,HR,49.22,118.11,492.18,2.36,494.54
2023-12-08 19:00:00,R&D,105.1,248.74,1050.98,4.97,1055.96
2023-12-08 20:00:00,Production,140.39,595.16,1403.89,11.9,1415.79
2023-12-08 20:00:00,Admin,59.5,192.81,595.03,3.86,598.89
2023-12-08 20:00:00,IT,66.36,175.21,663.64,3.5,667.15
2023-12-08 20:00:00,HR,30.95,76.05,309.51,1.52,311.03
2023-12-08 20:00:00,R&D,82.29,217.76,822.93,4.36,827.28
2023-12-08 21:00:00,Production,76.41,533.13,764.11,10.66,774.77
2023-12-08 21:00:00,Admin,39.16,214.79,391.6,4.3,395.9
2023-12-08 21:00:00,IT,69.86,165.48,698.62,3.31,701.93
2023-12-08 21:00:00,HR,50.55,100.25,505.51,2,507.52
2023-12-08 21:00:00,R&D,62.48,288.79,624.83,5.78,630.61
2023-12-08 22:00:00,Production,108,418.15,1079.95,8.36,1088.32
2023-12-08 22:00:00,Admin,41.19,186.6,411.93,3.73,415.67
2023-12-08 22:00:00,IT,61.68,165.07,616.85,3.3,620.15
2023-12-08 22:00:00,HR,56.05,92.89,560.54,1.86,562.4
2023-12-08 22:00:00,R&D,86.57,272.78,865.66,5.46,871.11
2023-12-08 23:00:00,Production,94.15,449,941.46,8.98,950.44
2023-12-08 23:00:00,Admin,46.16,189.06,461.57,3.78,465.36
2023-12-08 23:00:00,IT,63.72,142.64,637.16,2.85,640.01
2023-12-08 23:00:00,HR,41.07,107.09,410.71,2.14,412.85
2023-12-08 23:00:00,R&D,78.06,317.07,780.63,6.34,786.98
2023-12-09 00:00:00,Production,136.14,524.18,1361.35,10.48,1371.84
2023-12-09 00:00:00,Admin,55.4,207.3,553.99,4.15,558.14
2023-12-09 00:00:00,IT,49.16,126.35,491.63,2.53,494.15
2023-12-09 00:00:00,HR,26.59,113.06,265.91,2.26,268.17
2023-12-09 00:00:00,R&D,98.75,250.46,987.45,5.01,992.46
2023-12-09 01:00:00,Production,143.87,528.24,1438.71,10.56,1449.27
2023-12-09 01:00:00,Admin,61.66,198.26,616.65,3.97,620.61
2023-12-09 01:00:00,IT,41.27,164.33,412.7,3.29,415.99
2023-12-09 01:00:00,HR,36.9,97.49,368.97,1.95,370.92
2023-12-09 01:00:00,R&D,98.43,270.7,984.31,5.41,989.72
2023-12-09 02:00:00,Production,131.85,511.91,1318.51,10.24,1328.75
2023-12-09 02:00:00,Admin,33.61,198.83,336.07,3.98,340.05
2023-12-09 02:00:00,IT,70.83,135.59,708.32,2.71,711.03
2023-12-09 02:00:00,HR,44.2,94.71,442.04,1.89,443.93
2023-12-09 02:00:00,R&D,66.09,203.18,660.85,4.06,664.92
2023-12-09 03:00:00,Production,97.54,515.19,975.42,10.3,985.72
2023-12-09 03:00:00,Admin,50.66,213.74,506.65,4.27,510.92
2023-12-09 03:00:00,IT,57,163.06,570.04,3.26,573.3
2023-12-09 03:00:00,HR,27.81,84.14,278.13,1.68,279.82
2023-12-09 03:00:00,R&D,39.36,299.36,393.55,5.99,399.54
2023-12-09 04:00:00,Production,135.72,388.67,1357.15,7.77,1364.92
2023-12-09 04:00:00,Admin,59.33,174.59,593.34,3.49,596.83
2023-12-09 04:00:00,IT,37.03,161.83,370.27,3.24,373.51
2023-12-09 04:00:00,HR,58.86,106.65,588.63,2.13,590.76
2023-12-09 04:00:00,R&D,98.33,252.23,983.32,5.04,988.36
2023-12-09 05:00:00,Production,115.71,548.67,1157.14,10.97,1168.11
2023-12-09 05:00:00,Admin,52.97,192.31,529.73,3.85,533.57
2023-12-09 05:00:00,IT,62.29,146.33,622.88,2.93,625.8
2023-12-09 05:00:00,HR,44.38,97.67,443.8,1.95,445.75
2023-12-09 05:00:00,R&D,86.03,294.82,860.3,5.9,866.2
2023-12-09 06:00:00,Production,135.18,465.2,1351.77,9.3,1361.07
2023-12-09 06:00:00,Admin,52.56,175.07,525.6,3.5,529.1
2023-12-09 06:00:00,IT,54.53,166.41,545.29,3.33,548.61
2023-12-09 06:00:00,HR,57.17,120.39,571.7,2.41,574.11
2023-12-09 06:00:00,R&D,93.99,212.58,939.9,4.25,944.15
2023-12-09 07:00:00,Production,125.99,527.22,1259.94,10.54,1270.48
2023-12-09 07:00:00,Admin,45.62,134.34,456.17,2.69,458.86
2023-12-09 07:00:00,IT,91.01,137.11,910.06,2.74,912.8
2023-12-09 07:00:00,HR,38.8,90.09,388.02,1.8,389.82
2023-12-09 07:00:00,R&D,106.49,285.04,1064.88,5.7,1070.58
2023-12-09 08:00:00,Production,121.83,486.66,1218.32,9.73,1228.06
2023-12-09 08:00:00,Admin,53.16,161.23,531.56,3.22,534.78
2023-12-09 08:00:00,IT,53.84,126.02,538.37,2.52,540.89
2023-12-09 08:00:00,HR,79.36,167.35,793.62,3.35,796.97
2023-12-09 08:00:00,R&D,69.7,233.57,697.05,4.67,701.72
2023-12-09 09:00:00,Production,94.74,493.92,947.36,9.88,957.24
2023-12-09 09:00:00,Admin,60.81,140.84,608.07,2.82,610.89
2023-12-09 09:00:00,IT,41.2,155.43,412.02,3.11,415.12
2023-12-09 09:00:00,HR,50.82,94.46,508.23,1.89,510.12
2023-12-09 09:00:00,R&D,111.13,200.23,1111.25,4,1115.26
2023-12-09 10:00:00,Production,113.75,490.32,1137.5,9.81,1147.3
2023-12-09 10:00:00,Admin,28.78,248.74,287.84,4.97,292.81
2023-12-09 10:00:00,IT,82.64,108.61,826.35,2.17,828.52
2023-12-09 10:00:00,HR,40.98,91.88,409.78,1.84,411.62
2023-12-09 10:00:00,R&D,85.04,288.12,850.35,5.76,856.12
2023-12-09 11:00:00,Production,103.28,489.41,1032.81,9.79,1042.6
2023-12-09 11:00:00,Admin,48.95,246.32,489.5,4.93,494.43
2023-12-09 11:00:00,IT,28.02,140.19,280.18,2.8,282.98
2023-12-09 11:00:00,HR,32.56,109.47,325.65,2.19,327.84
2023-12-09 11:00:00,R&D,101.93,265.22,1019.28,5.3,1024.58
2023-12-09 12:00:00,Production,188.85,965.5,1888.47,19.31,1907.78
2023-12-09 12:00:00,Admin,41.95,208.81,419.53,4.18,423.71
2023-12-09 12:00:00,IT,73.84,158.1,738.36,3.16,741.52
2023-12-09 12:00:00,HR,31.9,99.79,318.97,2,320.96
2023-12-09 12:00:00,R&D,60.35,276.96,603.53,5.54,609.07
2023-12-09 13:00:00,Production,81.12,504,811.18,10.08,821.26
2023-12-09 13:00:00,Admin,47.14,198.85,471.42,3.98,475.4
2023-12-09 13:00:00,IT,45.54,139.86,455.44,2.8,458.23
2023-12-09 13:00:00,HR,43.2,90.46,432.02,1.81,433.83
2023-12-09 13:00:00,R&D,78.09,233.92,780.88,4.68,785.56
2023-12-09 14:00:00,Production,118.55,487.48,1185.46,9.75,1195.21
2023-12-09 14:00:00,Admin,49.72,228.09,497.16,4.56,501.72
2023-12-09 14:00:00,IT,47.39,173.22,473.92,3.46,477.38
2023-12-09 14:00:00,HR,37.71,102.38,377.14,2.05,379.19
2023-12-09 14:00:00,R&D,73.15,282.96,731.48,5.66,737.14
2023-12-09 15:00:00,Production,152.51,507.62,1525.09,10.15,1535.24
2023-12-09 15:00:00,Admin,58.11,221.83,581.14,4.44,585.57
2023-12-09 15:00:00,IT,60.32,141.17,603.19,2.82,606.01
2023-12-09 15:00:00,HR,77.66,120.08,776.62,2.4,779.02
2023-12-09 15:00:00,R&D,61.15,322.28,611.53,6.45,617.98
2023-12-09 16:00:00,Production,116.35,463.96,1163.52,9.28,1172.8
2023-12-09 16:00:00,Admin,55.19,201.4,551.86,4.03,555.89
2023-12-09 16:00:00,IT,55.73,161.08,557.28,3.22,560.5
2023-12-09 16:00:00,HR,46.18,98.72,461.78,1.97,463.75
2023-12-09 16:00:00,R&D,99.43,214.44,994.34,4.29,998.63
2023-12-09 17:00:00,Production,143.37,546.61,1433.68,10.93,1444.61
2023-12-09 17:00:00,Admin,55.79,225.32,557.88,4.51,562.38
2023-12-09 17:00:00,IT,89.36,172,893.57,3.44,897.01
2023-12-09 17:00:00,HR,40.89,105.64,408.87,2.11,410.98
2023-12-09 17:00:00,R&D,87.94,251.02,879.38,5.02,884.4
2023-12-09 18:00:00,Production,104.94,536.32,1049.36,10.73,1060.08
2023-12-09 18:00:00,Admin,41.54,233.95,415.36,4.68,420.03
2023-12-09 18:00:00,IT,63.8,143.59,638.01,2.87,640.88
2023-12-09 18:00:00,HR,39.02,106.68,390.23,2.13,392.37
2023-12-09 18:00:00,R&D,76.81,293.14,768.13,5.86,773.99
2023-12-09 19:00:00,Production,95.2,454.47,951.96,9.09,961.05
2023-12-09 19:00:00,Admin,56.46,199.42,564.6,3.99,568.59
2023-12-09 19:00:00,IT,47.41,177.01,474.1,3.54,477.64
2023-12-09 19:00:00,HR,56.8,87.4,568.02,1.75,569.77
2023-12-09 19:00:00,R&D,50.39,278.77,503.94,5.58,509.52
2023-12-09 20:00:00,Production,109.96,485.23,1099.57,9.7,1109.28
2023-12-09 20:00:00,Admin,54.37,171.68,543.75,3.43,547.18
2023-12-09 20:00:00,IT,79.21,165.46,792.13,3.31,795.44
2023-12-09 20:00:00,HR,38.17,120.63,381.75,2.41,384.16
2023-12-09 20:00:00,R&D,90.7,236.81,906.96,4.74,911.7
2023-12-09 21:00:00,Production,99.47,504.12,994.73,10.08,1004.81
2023-12-09 21:00:00,Admin,42.31,123.97,423.13,2.48,425.61
2023-12-09 21:00:00,IT,54.86,147.69,548.62,2.95,551.57
2023-12-09 21:00:00,HR,53.3,78.54,532.97,1.57,534.54
2023-12-09 21:00:00,R&D,81.73,241.75,817.28,4.83,822.12
2023-12-09 22:00:00,Production,137.36,524.13,1373.64,10.48,1384.13
2023-12-09 22:00:00,Admin,52.84,208.01,528.44,4.16,532.6
2023-12-09 22:00:00,IT,43.31,134.48,433.07,2.69,435.76
2023-12-09 22:00:00,HR,35.58,101.04,355.79,2.02,357.81
2023-12-09 22:00:00,R&D,58.68,237.97,586.84,4.76,591.6
2023-12-09 23:00:00,Production,99.49,430.03,994.92,8.6,1003.52
2023-12-09 23:00:00,Admin,37.62,179.71,376.17,3.59,379.76
2023-12-09 23:00:00,IT,59.13,123.53,591.26,2.47,593.73
2023-12-09 23:00:00,HR,44.76,104.55,447.62,2.09,449.71
2023-12-09 23:00:00,R&D,56.62,237.21,566.21,4.74,570.95
2023-12-10 00:00:00,Production,143.39,568.3,1433.93,11.37,1445.29
2023-12-10 00:00:00,Admin,38.19,200.06,381.95,4,385.95
2023-12-10 00:00:00,IT,89.28,141.13,892.8,2.82,895.63
2023-12-10 00:00:00,HR,52.85,95.7,528.54,1.91,530.46
2023-12-10 00:00:00,R&D,83.96,256.27,839.61,5.13,844.73
2023-12-10 01:00:00,Production,128.65,547.96,1286.52,10.96,1297.48
2023-12-10 01:00:00,Admin,50.26,196.01,502.62,3.92,506.54
2023-12-10 01:00:00,IT,40.23,160.31,402.27,3.21,405.47
2023-12-10 01:00:00,HR,55.36,92.68,553.62,1.85,555.47
2023-12-10 01:00:00,R&D,62.73,223.75,627.34,4.47,631.82
2023-12-10 02:00:00,Production,106.74,518.63,1067.36,10.37,1077.73
2023-12-10 02:00:00,Admin,75.05,212.83,750.5,4.26,754.76
2023-12-10 02:00:00,IT,62.32,157.36,623.17,3.15,626.31
2023-12-10 02:00:00,HR,40.51,83.72,405.14,1.67,406.82
2023-12-10 02:00:00,R&D,92.2,268.29,922.02,5.37,927.39
2023-12-10 03:00:00,Production,123.57,591.68,1235.73,11.83,1247.57
2023-12-10 03:00:00,Admin,59.01,252.73,590.1,5.05,595.15
2023-12-10 03:00:00,IT,43.11,188.91,431.1,3.78,434.88
2023-12-10 03:00:00,HR,46.43,111.42,464.3,2.23,466.52
2023-12-10 03:00:00,R&D,71.52,264.23,715.17,5.28,720.45
2023-12-10 04:00:00,Production,85.93,481.77,859.28,9.64,868.92
2023-12-10 04:00:00,Admin,52.35,199.59,523.48,3.99,527.47
2023-12-10 04:00:00,IT,56.03,153.5,560.34,3.07,563.41
2023-12-10 04:00:00,HR,30.45,86.49,304.49,1.73,306.22
2023-12-10 04:00:00,R&D,95.36,238.43,953.6,4.77,958.37
2023-12-10 05:00:00,Production,99.93,483.4,999.33,9.67,1009
2023-12-10 05:00:00,Admin,72.68,219.65,726.8,4.39,731.19
2023-12-10 05:00:00,IT,57.99,151.99,579.88,3.04,582.92
2023-12-10 05:00:00,HR,29.36,101.09,293.55,2.02,295.57
2023-12-10 05:00:00,R&D,96.23,260.74,962.26,5.21,967.48
2023-12-10 06:00:00,Production,79.77,392.62,797.7,7.85,805.56
2023-12-10 06:00:00,Admin,47.65,186.82,476.53,3.74,480.27
2023-12-10 06:00:00,IT,59.98,139.33,599.83,2.79,602.61
2023-12-10 06:00:00,HR,31.05,84.32,310.54,1.69,312.23
2023-12-10 06:00:00,R&D,71.57,314.49,715.71,6.29,722
2023-12-10 07:00:00,Production,129.2,590.02,1292.02,11.8,1303.82
2023-12-10 07:00:00,Admin,59.55,191.77,595.51,3.84,599.34
2023-12-10 07:00:00,IT,69.2,125.21,692,2.5,694.5
2023-12-10 07:00:00,HR,49.37,93.51,493.67,1.87,495.54
2023-12-10 07:00:00,R&D,103.36,223.12,1033.65,4.46,1038.11
2023-12-10 08:00:00,Production,74.59,496.72,745.93,9.93,755.87
2023-12-10 08:00:00,Admin,60.97,129.74,609.69,2.59,612.29
2023-12-10 08:00:00,IT,85.4,123.31,853.97,2.47,856.43
2023-12-10 08:00:00,HR,42.71,104.96,427.12,2.1,429.22
2023-12-10 08:00:00,R&D,73.58,260.5,735.81,5.21,741.02
2023-12-10 09:00:00,Production,120.85,520.29,1208.52,10.41,1218.93
2023-12-10 09:00:00,Admin,50.88,227.92,508.79,4.56,513.35
2023-12-10 09:00:00,IT,81.48,117.45,814.82,2.35,817.16
2023-12-10 09:00:00,HR,44.23,114.5,442.34,2.29,444.63
2023-12-10 09:00:00,R&D,66.96,239.85,669.65,4.8,674.44
2023-12-10 10:00:00,Production,111.19,564.82,1111.92,11.3,1123.21
2023-12-10 10:00:00,Admin,37.4,239.13,374,4.78,378.78
2023-12-10 10:00:00,IT,17.68,156.43,176.78,3.13,179.9
2023-12-10 10:00:00,HR,32.11,98.92,321.1,1.98,323.08
2023-12-10 10:00:00,R&D,108.74,248.9,1087.39,4.98,1092.37
2023-12-10 11:00:00,Production,135.04,491.02,1350.35,9.82,1360.17
2023-12-10 11:00:00,Admin,48.06,223.42,480.6,4.47,485.07
2023-12-10 11:00:00,IT,38.84,149.38,388.37,2.99,391.36
2023-12-10 11:00:00,HR,52.33,115.21,523.34,2.3,525.65
2023-12-10 11:00:00,R&D,47.99,250.81,479.88,5.02,484.89
2023-12-10 12:00:00,Production,116.96,471.41,1169.56,9.43,1178.99
2023-12-10 12:00:00,Admin,50.47,240.12,504.69,4.8,509.49
2023-12-10 12:00:00,IT,68.73,158.87,687.34,3.18,690.52
2023-12-10 12:00:00,HR,48.57,123.22,485.65,2.46,488.12
2023-12-10 12:00:00,R&D,90.27,264.14,902.69,5.28,907.97
2023-12-10 13:00:00,Production,121.72,611.43,1217.15,12.23,1229.38
2023-12-10 13:00:00,Admin,50.85,207.95,508.53,4.16,512.69
2023-12-10 13:00:00,IT,46.27,169.67,462.73,3.39,466.12
2023-12-10 13:00:00,HR,41.25,76.54,412.49,1.53,414.02
2023-12-10 13:00:00,R&D,99.07,251.96,990.69,5.04,995.73
2023-12-10 14:00:00,Production,162.7,452.05,1627.03,9.04,1636.07
2023-12-10 14:00:00,Admin,48.4,222.46,484.04,4.45,488.49
2023-12-10 14:00:00,IT,53.07,155.78,530.74,3.12,533.85
2023-12-10 14:00:00,HR,49.58,120.77,495.83,2.42,498.24
2023-12-10 14:00:00,R&D,52.51,251.15,525.13,5.02,530.15
2023-12-10 15:00:00,Production,91.6,521.33,915.95,10.43,926.38
2023-12-10 15:00:00,Admin,48.28,223.11,482.79,4.46,487.25
2023-12-10 15:00:00,IT,93.58,132.82,935.79,2.66,938.45
2023-12-10 15:00:00,HR,40.39,73.07,403.94,1.46,405.4
2023-12-10 15:00:00,R&D,56.07,193.15,560.69,3.86,564.55
2023-12-10 16:00:00,Production,145.57,530.69,1455.71,10.61,1466.33
2023-12-10 16:00:00,Admin,54.87,161.78,548.66,3.24,551.89
2023-12-10 16:00:00,IT,74.76,142.72,747.58,2.85,750.43
2023-12-10 16:00:00,HR,18.11,96.04,181.09,1.92,183.01
2023-12-10 16:00:00,R&D,96.29,219.22,962.94,4.38,967.33
2023-12-10 17:00:00,Production,121.17,409.47,1211.69,8.19,1219.88
2023-12-10 17:00:00,Admin,75.52,209.7,755.22,4.19,759.42
2023-12-10 17:00:00,IT,53.48,187.86,534.8,3.76,538.56
2023-12-10 17:00:00,HR,52.38,112.77,523.79,2.26,526.05
2023-12-10 17:00:00,R&D,61.6,218.59,615.99,4.37,620.37
2023-12-10 18:00:00,Production,109.42,433.28,1094.22,8.67,1102.88
2023-12-10 18:00:00,Admin,64.76,217.31,647.6,4.35,651.95
2023-12-10 18:00:00,IT,48.3,126.56,482.98,2.53,485.51
2023-12-10 18:00:00,HR,31,125.49,309.98,2.51,312.49
2023-12-10 18:00:00,R&D,94.84,257.08,948.38,5.14,953.52
2023-12-10 19:00:00,Production,106.07,582.61,1060.65,11.65,1072.3
2023-12-10 19:00:00,Admin,31.42,241.18,314.24,4.82,319.06
2023-12-10 19:00:00,IT,90.92,154.49,909.21,3.09,912.3
2023-12-10 19:00:00,HR,65.48,83.22,654.76,1.66,656.43
2023-12-10 19:00:00,R&D,74.66,238.05,746.65,4.76,751.41
2023-12-10 20:00:00,Production,162.11,488.35,1621.1,9.77,1630.86
2023-12-10 20:00:00,Admin,49.4,180.73,494,3.61,497.61
2023-12-10 20:00:00,IT,83.96,166.14,839.55,3.32,842.88
2023-12-10 20:00:00,HR,43.55,84.9,435.48,1.7,437.18
2023-12-10 20:00:00,R&D,93.49,271.64,934.93,5.43,940.36
2023-12-10 21:00:00,Production,117.23,529.65,1172.26,10.59,1182.85
2023-12-10 21:00:00,Admin,53.05,194.07,530.55,3.88,534.43
2023-12-10 21:00:00,IT,51.75,188.68,517.52,3.77,521.29
2023-12-10 21:00:00,HR,24.76,101.44,247.57,2.03,249.59
2023-12-10 21:00:00,R&D,105.57,258.21,1055.67,5.16,1060.83
2023-12-10 22:00:00,Production,98.44,497.69,984.44,9.95,994.4
2023-12-10 22:00:00,Admin,40,209.54,400.02,4.19,404.21
2023-12-10 22:00:00,IT,69.35,143.02,693.52,2.86,696.38
2023-12-10 22:00:00,HR,32.99,124.59,329.9,2.49,332.4
2023-12-10 22:00:00,R&D,58.13,225.3,581.26,4.51,585.77
2023-12-10 23:00:00,Production,81.6,459.97,816.04,9.2,825.24
2023-12-10 23:00:00,Admin,39,185.95,390,3.72,393.72
2023-12-10 23:00:00,IT,48.44,160.85,484.36,3.22,487.58
2023-12-10 23:00:00,HR,31.14,94.28,311.35,1.89,313.24
2023-12-10 23:00:00,R&D,54.27,244.88,542.73,4.9,547.63
2023-12-11 00:00:00,Production,152.7,567.49,1526.95,11.35,1538.3
2023-12-11 00:00:00,Admin,39.32,177.66,393.17,3.55,396.72
2023-12-11 00:00:00,IT,71.07,164.33,710.69,3.29,713.98
2023-12-11 00:00:00,HR,36.81,103.86,368.14,2.08,370.21
2023-12-11 00:00:00,R&D,71.66,244.97,716.63,4.9,721.53
2023-12-11 01:00:00,Production,106.89,594.43,1068.88,11.89,1080.77
2023-12-11 01:00:00,Admin,50.31,198.22,503.09,3.96,507.05
2023-12-11 01:00:00,IT,59.38,170.49,593.77,3.41,597.18
2023-12-11 01:00:00,HR,35.79,87.18,357.93,1.74,359.68
2023-12-11 01:00:00,R&D,84.42,253.39,844.19,5.07,849.25
2023-12-11 02:00:00,Production,126.31,441.5,1263.13,8.83,1271.96
2023-12-11 02:00:00,Admin,62.93,156.16,629.29,3.12,632.41
2023-12-11 02:00:00,IT,46.08,163.74,460.78,3.27,464.05
2023-12-11 02:00:00,HR,61.94,114.63,619.37,2.29,621.66
2023-12-11 02:00:00,R&D,42.07,293.52,420.74,5.87,426.61
2023-12-11 03:00:00,Production,111.79,487.8,1117.93,9.76,1127.69
2023-12-11 03:00:00,Admin,38.82,232.55,388.23,4.65,392.88
2023-12-11 03:00:00,IT,56.21,147.25,562.12,2.95,565.07
2023-12-11 03:00:00,HR,52.64,79.68,526.41,1.59,528.01
2023-12-11 03:00:00,R&D,98.55,240.82,985.45,4.82,990.27
2023-12-11 04:00:00,Production,110.04,432.58,1100.43,8.65,1109.08
2023-12-11 04:00:00,Admin,51.85,196.93,518.45,3.94,522.39
2023-12-11 04:00:00,IT,57.81,139.2,578.12,2.78,580.9
2023-12-11 04:00:00,HR,49.84,108.82,498.38,2.18,500.55
2023-12-11 04:00:00,R&D,89.86,290.43,898.64,5.81,904.45
2023-12-11 05:00:00,Production,136.78,530.27,1367.83,10.61,1378.43
2023-12-11 05:00:00,Admin,50.02,244.26,500.17,4.89,505.06
